dataset,case_id,learner_rank,support_col_index,support_valid_mask,global_support_prob,posterior_prob,posterior_minus_global,gate_alpha,learner_id,mapped_student_id,eval_row_id,query_concept_id,support_concept_id,query_mastery,query_recent_mastery,support_mastery,support_recent_mastery,support_count,pred_global,pred_full,true_label,support_identical_check_passed,mean_pairwise_l1,mean_pairwise_js
assist_09,assist_09_Q29_S12,1,11,True,0.007541391457016029,0.1459821296014923,0.13844073814447627,0.11409562081098557,551,512,13260,29,98,-0.3373951315879822,-0.2849273085594177,-0.009893596172332764,-0.17551296949386597,34.0,0.8886875510215759,0.6332253813743591,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,1,12,True,0.002764208521069765,0.01713143367259332,0.014367225151523555,0.11409562081098557,551,512,13260,29,99,-0.3373951315879822,-0.2849273085594177,-0.14814627170562744,-0.6070986986160278,37.0,0.8886875510215759,0.6332253813743591,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,1,True,0.007385063844578227,0.0039295514428735615,-0.003455512401704665,0.11409562081098557,551,512,13371,29,12,-0.3373951315879822,-0.2849273085594177,-0.4073570668697357,-0.8066278100013733,2.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,2,True,0.01768075746110572,0.05412033603838387,0.03643957857727815,0.11409562081098557,551,512,13371,29,14,-0.3373951315879822,-0.2849273085594177,0.21162617206573486,-0.07407557964324951,17.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,3,True,0.07723453071499684,0.06251619315196566,-0.014718337563031175,0.11409562081098557,551,512,13371,29,17,-0.3373951315879822,-0.2849273085594177,0.13242840766906738,0.32033729553222656,1.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,4,True,0.007645127983498035,0.011873828894969162,0.004228700911471128,0.11409562081098557,551,512,13371,29,18,-0.3373951315879822,-0.2849273085594177,0.1628206968307495,0.38630640506744385,1.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,5,True,0.011217983619224,0.23205965038198856,0.22084166676276457,0.11409562081098557,551,512,13371,29,20,-0.3373951315879822,-0.2849273085594177,-0.5461462736129761,-0.4212992191314697,47.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,6,True,0.2119991911542808,0.1680334774923808,-0.043965713661900024,0.11409562081098557,551,512,13371,29,23,-0.3373951315879822,-0.2849273085594177,0.2115950584411621,0.29569900035858154,6.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,7,True,0.050022833636612564,0.00960578778684873,-0.040417045849763834,0.11409562081098557,551,512,13371,29,29,-0.3373951315879822,-0.2849273085594177,-0.3373951315879822,-0.2849273085594177,35.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,8,True,0.0033738935321007526,0.08141799874969813,0.07804410521759737,0.11409562081098557,551,512,13371,29,48,-0.3373951315879822,-0.2849273085594177,0.2848849594593048,0.9427875280380249,22.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,9,True,0.6004126514901441,0.15092086584783285,-0.4494917856423113,0.11409562081098557,551,512,13371,29,49,-0.3373951315879822,-0.2849273085594177,-0.7202586531639099,-0.443634033203125,35.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,10,True,0.002722366585373147,0.0624087469389731,0.05968638035359995,0.11409562081098557,551,512,13371,29,51,-0.3373951315879822,-0.2849273085594177,-0.20549996197223663,-0.4752214550971985,1.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,11,True,0.007541391457016029,0.1459821296014923,0.13844073814447627,0.11409562081098557,551,512,13371,29,98,-0.3373951315879822,-0.2849273085594177,-0.009893596172332764,-0.17551296949386597,34.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,2,12,True,0.002764208521069765,0.01713143367259332,0.014367225151523555,0.11409562081098557,551,512,13371,29,99,-0.3373951315879822,-0.2849273085594177,-0.14814627170562744,-0.6070986986160278,37.0,0.8510714769363403,0.4671900272369385,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,1,True,0.007385063844578227,0.0039295514428735615,-0.003455512401704665,0.11409562081098557,551,512,13293,29,12,-0.3373951315879822,-0.2849273085594177,-0.4073570668697357,-0.8066278100013733,2.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,2,True,0.01768075746110572,0.05412033603838387,0.03643957857727815,0.11409562081098557,551,512,13293,29,14,-0.3373951315879822,-0.2849273085594177,0.21162617206573486,-0.07407557964324951,17.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,3,True,0.07723453071499684,0.06251619315196566,-0.014718337563031175,0.11409562081098557,551,512,13293,29,17,-0.3373951315879822,-0.2849273085594177,0.13242840766906738,0.32033729553222656,1.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,4,True,0.007645127983498035,0.011873828894969162,0.004228700911471128,0.11409562081098557,551,512,13293,29,18,-0.3373951315879822,-0.2849273085594177,0.1628206968307495,0.38630640506744385,1.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,5,True,0.011217983619224,0.23205965038198856,0.22084166676276457,0.11409562081098557,551,512,13293,29,20,-0.3373951315879822,-0.2849273085594177,-0.5461462736129761,-0.4212992191314697,47.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,6,True,0.2119991911542808,0.1680334774923808,-0.043965713661900024,0.11409562081098557,551,512,13293,29,23,-0.3373951315879822,-0.2849273085594177,0.2115950584411621,0.29569900035858154,6.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,7,True,0.050022833636612564,0.00960578778684873,-0.040417045849763834,0.11409562081098557,551,512,13293,29,29,-0.3373951315879822,-0.2849273085594177,-0.3373951315879822,-0.2849273085594177,35.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,8,True,0.0033738935321007526,0.08141799874969813,0.07804410521759737,0.11409562081098557,551,512,13293,29,48,-0.3373951315879822,-0.2849273085594177,0.2848849594593048,0.9427875280380249,22.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,9,True,0.6004126514901441,0.15092086584783285,-0.4494917856423113,0.11409562081098557,551,512,13293,29,49,-0.3373951315879822,-0.2849273085594177,-0.7202586531639099,-0.443634033203125,35.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,10,True,0.002722366585373147,0.0624087469389731,0.05968638035359995,0.11409562081098557,551,512,13293,29,51,-0.3373951315879822,-0.2849273085594177,-0.20549996197223663,-0.4752214550971985,1.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,11,True,0.007541391457016029,0.1459821296014923,0.13844073814447627,0.11409562081098557,551,512,13293,29,98,-0.3373951315879822,-0.2849273085594177,-0.009893596172332764,-0.17551296949386597,34.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,3,12,True,0.002764208521069765,0.01713143367259332,0.014367225151523555,0.11409562081098557,551,512,13293,29,99,-0.3373951315879822,-0.2849273085594177,-0.14814627170562744,-0.6070986986160278,37.0,0.8566769361495972,0.6415645480155945,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,1,True,0.007385063844578227,0.0039295514428735615,-0.003455512401704665,0.11409562081098557,551,512,13283,29,12,-0.3373951315879822,-0.2849273085594177,-0.4073570668697357,-0.8066278100013733,2.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,2,True,0.01768075746110572,0.05412033603838387,0.03643957857727815,0.11409562081098557,551,512,13283,29,14,-0.3373951315879822,-0.2849273085594177,0.21162617206573486,-0.07407557964324951,17.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,3,True,0.07723453071499684,0.06251619315196566,-0.014718337563031175,0.11409562081098557,551,512,13283,29,17,-0.3373951315879822,-0.2849273085594177,0.13242840766906738,0.32033729553222656,1.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,4,True,0.007645127983498035,0.011873828894969162,0.004228700911471128,0.11409562081098557,551,512,13283,29,18,-0.3373951315879822,-0.2849273085594177,0.1628206968307495,0.38630640506744385,1.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,5,True,0.011217983619224,0.23205965038198856,0.22084166676276457,0.11409562081098557,551,512,13283,29,20,-0.3373951315879822,-0.2849273085594177,-0.5461462736129761,-0.4212992191314697,47.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,6,True,0.2119991911542808,0.1680334774923808,-0.043965713661900024,0.11409562081098557,551,512,13283,29,23,-0.3373951315879822,-0.2849273085594177,0.2115950584411621,0.29569900035858154,6.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,7,True,0.050022833636612564,0.00960578778684873,-0.040417045849763834,0.11409562081098557,551,512,13283,29,29,-0.3373951315879822,-0.2849273085594177,-0.3373951315879822,-0.2849273085594177,35.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,8,True,0.0033738935321007526,0.08141799874969813,0.07804410521759737,0.11409562081098557,551,512,13283,29,48,-0.3373951315879822,-0.2849273085594177,0.2848849594593048,0.9427875280380249,22.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,9,True,0.6004126514901441,0.15092086584783285,-0.4494917856423113,0.11409562081098557,551,512,13283,29,49,-0.3373951315879822,-0.2849273085594177,-0.7202586531639099,-0.443634033203125,35.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,10,True,0.002722366585373147,0.0624087469389731,0.05968638035359995,0.11409562081098557,551,512,13283,29,51,-0.3373951315879822,-0.2849273085594177,-0.20549996197223663,-0.4752214550971985,1.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,11,True,0.007541391457016029,0.1459821296014923,0.13844073814447627,0.11409562081098557,551,512,13283,29,98,-0.3373951315879822,-0.2849273085594177,-0.009893596172332764,-0.17551296949386597,34.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,4,12,True,0.002764208521069765,0.01713143367259332,0.014367225151523555,0.11409562081098557,551,512,13283,29,99,-0.3373951315879822,-0.2849273085594177,-0.14814627170562744,-0.6070986986160278,37.0,0.8819254636764526,0.7560603022575378,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,1,True,0.007385063844578227,0.003907131396268765,-0.003477932448309462,0.11415757983922958,561,522,14446,29,12,-0.20648193359375,0.2496490478515625,-0.007532370276749134,-0.028064483776688576,16.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,2,True,0.01768075746110572,0.05395238826339026,0.03627163080228454,0.11415757983922958,561,522,14446,29,14,-0.20648193359375,0.2496490478515625,0.05063831806182861,0.2415996789932251,14.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,3,True,0.07723453071499684,0.06292800162724956,-0.01430652908774728,0.11415757983922958,561,522,14446,29,17,-0.20648193359375,0.2496490478515625,0.13242840766906738,0.32033729553222656,1.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,4,True,0.007645127983498035,0.012039575755726822,0.004394447772228787,0.11415757983922958,561,522,14446,29,18,-0.20648193359375,0.2496490478515625,-0.31399059295654297,-0.29713207483291626,4.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,5,True,0.011217983619224,0.23259538610605532,0.22137740248683133,0.11415757983922958,561,522,14446,29,20,-0.20648193359375,0.2496490478515625,-0.7434424161911011,-1.0558204650878906,35.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,6,True,0.2119991911542808,0.17139172719863083,-0.040607463955649986,0.11415757983922958,561,522,14446,29,23,-0.20648193359375,0.2496490478515625,-0.3654124140739441,-0.305046409368515,6.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,7,True,0.050022833636612564,0.009542610199211042,-0.04048022343740152,0.11415757983922958,561,522,14446,29,29,-0.20648193359375,0.2496490478515625,-0.20648193359375,0.2496490478515625,16.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,8,True,0.0033738935321007526,0.08042336926307213,0.07704947573097137,0.11415757983922958,561,522,14446,29,48,-0.20648193359375,0.2496490478515625,0.8915189504623413,0.9145092964172363,14.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,9,True,0.6004126514901441,0.14921931093819307,-0.45119334055195104,0.11415757983922958,561,522,14446,29,49,-0.20648193359375,0.2496490478515625,-0.5767119526863098,-0.2939133644104004,26.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,10,True,0.002722366585373147,0.061536317999378816,0.058813951414005666,0.11415757983922958,561,522,14446,29,51,-0.20648193359375,0.2496490478515625,0.0,0.0,0.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,11,True,0.007541391457016029,0.14579512486883037,0.13825373341181435,0.11415757983922958,561,522,14446,29,98,-0.20648193359375,0.2496490478515625,0.3876744508743286,-0.21775388717651367,52.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,5,12,True,0.002764208521069765,0.016669056383993023,0.013904847862923259,0.11415757983922958,561,522,14446,29,99,-0.20648193359375,0.2496490478515625,0.11579680442810059,0.014407515525817871,10.0,0.820639431476593,0.6705820560455322,0.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,1,True,0.007385063844578227,0.003907131396268765,-0.003477932448309462,0.11415757983922958,561,522,14542,29,12,-0.20648193359375,0.2496490478515625,-0.007532370276749134,-0.028064483776688576,16.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,2,True,0.01768075746110572,0.05395238826339026,0.03627163080228454,0.11415757983922958,561,522,14542,29,14,-0.20648193359375,0.2496490478515625,0.05063831806182861,0.2415996789932251,14.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,3,True,0.07723453071499684,0.06292800162724956,-0.01430652908774728,0.11415757983922958,561,522,14542,29,17,-0.20648193359375,0.2496490478515625,0.13242840766906738,0.32033729553222656,1.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,4,True,0.007645127983498035,0.012039575755726822,0.004394447772228787,0.11415757983922958,561,522,14542,29,18,-0.20648193359375,0.2496490478515625,-0.31399059295654297,-0.29713207483291626,4.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,5,True,0.011217983619224,0.23259538610605532,0.22137740248683133,0.11415757983922958,561,522,14542,29,20,-0.20648193359375,0.2496490478515625,-0.7434424161911011,-1.0558204650878906,35.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,6,True,0.2119991911542808,0.17139172719863083,-0.040607463955649986,0.11415757983922958,561,522,14542,29,23,-0.20648193359375,0.2496490478515625,-0.3654124140739441,-0.305046409368515,6.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,7,True,0.050022833636612564,0.009542610199211042,-0.04048022343740152,0.11415757983922958,561,522,14542,29,29,-0.20648193359375,0.2496490478515625,-0.20648193359375,0.2496490478515625,16.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,8,True,0.0033738935321007526,0.08042336926307213,0.07704947573097137,0.11415757983922958,561,522,14542,29,48,-0.20648193359375,0.2496490478515625,0.8915189504623413,0.9145092964172363,14.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,9,True,0.6004126514901441,0.14921931093819307,-0.45119334055195104,0.11415757983922958,561,522,14542,29,49,-0.20648193359375,0.2496490478515625,-0.5767119526863098,-0.2939133644104004,26.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,10,True,0.002722366585373147,0.061536317999378816,0.058813951414005666,0.11415757983922958,561,522,14542,29,51,-0.20648193359375,0.2496490478515625,0.0,0.0,0.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,11,True,0.007541391457016029,0.14579512486883037,0.13825373341181435,0.11415757983922958,561,522,14542,29,98,-0.20648193359375,0.2496490478515625,0.3876744508743286,-0.21775388717651367,52.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,6,12,True,0.002764208521069765,0.016669056383993023,0.013904847862923259,0.11415757983922958,561,522,14542,29,99,-0.20648193359375,0.2496490478515625,0.11579680442810059,0.014407515525817871,10.0,0.8130217790603638,0.40242233872413635,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,1,True,0.007385063844578227,0.003907131396268765,-0.003477932448309462,0.11415757983922958,561,522,14534,29,12,-0.20648193359375,0.2496490478515625,-0.007532370276749134,-0.028064483776688576,16.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,2,True,0.01768075746110572,0.05395238826339026,0.03627163080228454,0.11415757983922958,561,522,14534,29,14,-0.20648193359375,0.2496490478515625,0.05063831806182861,0.2415996789932251,14.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,3,True,0.07723453071499684,0.06292800162724956,-0.01430652908774728,0.11415757983922958,561,522,14534,29,17,-0.20648193359375,0.2496490478515625,0.13242840766906738,0.32033729553222656,1.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,4,True,0.007645127983498035,0.012039575755726822,0.004394447772228787,0.11415757983922958,561,522,14534,29,18,-0.20648193359375,0.2496490478515625,-0.31399059295654297,-0.29713207483291626,4.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,5,True,0.011217983619224,0.23259538610605532,0.22137740248683133,0.11415757983922958,561,522,14534,29,20,-0.20648193359375,0.2496490478515625,-0.7434424161911011,-1.0558204650878906,35.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,6,True,0.2119991911542808,0.17139172719863083,-0.040607463955649986,0.11415757983922958,561,522,14534,29,23,-0.20648193359375,0.2496490478515625,-0.3654124140739441,-0.305046409368515,6.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,7,True,0.050022833636612564,0.009542610199211042,-0.04048022343740152,0.11415757983922958,561,522,14534,29,29,-0.20648193359375,0.2496490478515625,-0.20648193359375,0.2496490478515625,16.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,8,True,0.0033738935321007526,0.08042336926307213,0.07704947573097137,0.11415757983922958,561,522,14534,29,48,-0.20648193359375,0.2496490478515625,0.8915189504623413,0.9145092964172363,14.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,9,True,0.6004126514901441,0.14921931093819307,-0.45119334055195104,0.11415757983922958,561,522,14534,29,49,-0.20648193359375,0.2496490478515625,-0.5767119526863098,-0.2939133644104004,26.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,10,True,0.002722366585373147,0.061536317999378816,0.058813951414005666,0.11415757983922958,561,522,14534,29,51,-0.20648193359375,0.2496490478515625,0.0,0.0,0.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,11,True,0.007541391457016029,0.14579512486883037,0.13825373341181435,0.11415757983922958,561,522,14534,29,98,-0.20648193359375,0.2496490478515625,0.3876744508743286,-0.21775388717651367,52.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,7,12,True,0.002764208521069765,0.016669056383993023,0.013904847862923259,0.11415757983922958,561,522,14534,29,99,-0.20648193359375,0.2496490478515625,0.11579680442810059,0.014407515525817871,10.0,0.898081362247467,0.8876246809959412,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,8,1,True,0.007385063844578227,0.003907131396268765,-0.003477932448309462,0.11629881709814072,561,522,14496,29,12,-0.20648193359375,0.2496490478515625,-0.007532370276749134,-0.028064483776688576,16.0,0.7401896119117737,0.46761196851730347,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,8,2,True,0.01768075746110572,0.05395238826339026,0.03627163080228454,0.11629881709814072,561,522,14496,29,14,-0.20648193359375,0.2496490478515625,0.05063831806182861,0.2415996789932251,14.0,0.7401896119117737,0.46761196851730347,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,8,3,True,0.07723453071499684,0.06292800162724956,-0.01430652908774728,0.11629881709814072,561,522,14496,29,17,-0.20648193359375,0.2496490478515625,0.13242840766906738,0.32033729553222656,1.0,0.7401896119117737,0.46761196851730347,1.0,True,0.17253229042437757,0.007342378017334533
assist_09,assist_09_Q29_S12,8,4,True,0.007645127983498035,0.012039575755726822,0.004394447772228787,0.11629881709814072,561,522,14496,29,18,-0.20648193359375,0.2496490478515625,-0.31399059295654297,-0.29713207483291626,4.0,0.7401896119117737,0.46761196851730347,1.0,True,0.17253229042437757,0.007342378017334533
