raw_row_id,stu_id,exer_id,cpt_seq,label,eval_row_id,mapped_student_id,mapped_exercise_id,q_count,label_eval,full_prob,full_logit,full_pred,full_abs_error,no_A_prob,no_A_pred,no_A_abs_error,a_gain,a_rescue,no_E_prob,no_E_pred,no_E_abs_error,e_gain,e_rescue,E_shuffle_prob,E_shuffle_pred,E_shuffle_abs_error,E_shuffle_gain,E_mean_prob,E_mean_pred,E_mean_abs_error,E_mean_gain,e_counterfactual_gain_min,e_counterfactual_rescue,selection_score,detail_pos,full_logit_detail,query_row_posterior_kl,query_row_posterior_delta_abs,query_row_personal_message_delta,query_row_global_readout_delta,roadmap_macro_logit,roadmap_item_logit,roadmap_sequence_logit,tutor_local_navigation_logit,tutor_route_mastery_logit,tutor_route_recent_logit,tutor_student_readiness_logit,tutor_gap_penalty_logit
28117,1032,5220,8,1,27700,964,5196,1,1.0,0.57044536,0.28366843,1,0.42955464124679565,0.093623966,0,0.9063760340213776,0.4768213927745819,True,0.3478985,0,0.6521014869213104,0.22254684567451477,True,0.6893001,1,0.3106998801231384,-0.11885476112365723,0.7466235,1,0.25337648391723633,-0.17617815732955933,-0.17617815732955933,False,0.49393475353717803,52.0,0.2836684286594391,0.06756800413131714,0.08334168791770935,0.0009539414313621819,0.004551129415631294,0.4397353529930115,0.021598748862743378,0.025232335552573204,-0.15097159147262573,0.0,0.0,0.002038992941379547,0.0
33286,1396,7180,97,1,32600,1263,7144,1,1.0,0.8982165,2.177563,1,0.10178351402282715,0.43432269,0,0.5656773149967194,0.4638938009738922,True,0.33576512,0,0.6642348766326904,0.5624513626098633,True,0.95892733,1,0.04107266664505005,-0.0607108473777771,0.95545626,1,0.04454374313354492,-0.05723977088928223,-0.0607108473777771,False,0.4908402955532074,856.0,2.177562952041626,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.31996697187423706,0.0,0.014768657274544239,0.052284225821495056,0.0,0.0,-0.005167817231267691,0.0
33329,1397,2024,52,1,32642,1264,2018,1,1.0,0.8104257,1.452779,1,0.18957430124282837,0.34430844,0,0.6556915640830994,0.466117262840271,True,0.59153986,1,0.4084601402282715,0.21888583898544312,False,0.94890374,1,0.05109626054763794,-0.13847804069519043,0.9504301,1,0.049569904804229736,-0.14000439643859863,-0.14000439643859863,False,0.49043003380298617,898.0,1.4527790546417236,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.1531190127134323,0.0,0.02130289375782013,-0.41407573223114014,0.0,0.0,0.037977371364831924,0.0
49597,2464,5648,86,1,48150,2151,5622,1,1.0,0.80616033,1.4252516,1,0.1938396692276001,0.34090602,0,0.659093976020813,0.4652543067932129,True,0.31517664,0,0.6848233640193939,0.4909836947917938,True,0.9479696,1,0.05203038454055786,-0.14180928468704224,0.9110488,1,0.08895117044448853,-0.10488849878311157,-0.14180928468704224,False,0.4894391167163849,22.0,1.4252516031265259,0.06248331442475319,0.07959713786840439,0.0009304691920988262,0.00467988895252347,0.25837472081184387,0.0,0.01106035616248846,-0.14276543259620667,0.0,0.0,0.0004713152884505689,0.0
32563,1327,8797,98,1,31903,1202,8738,1,1.0,0.70201296,0.8569018,1,0.29798704385757446,0.23707992,0,0.762920081615448,0.46493303775787354,True,0.3889614,0,0.6110385954380035,0.3130515515804291,True,0.7839614,1,0.21603858470916748,-0.08194845914840698,0.8254433,1,0.1745566725730896,-0.12343037128448486,-0.12343037128448486,False,0.4859934264421463,159.0,0.8569018244743347,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.287905216217041,0.0,0.02632562816143036,-0.21934643387794495,0.0,0.0,0.012076066806912422,0.0
23827,778,8713,51,1,23521,732,8654,1,1.0,0.88746166,2.065071,1,0.11253833770751953,0.42933625,0,0.5706637501716614,0.45812541246414185,True,0.6046873,1,0.39531272649765015,0.2827743887901306,False,0.9140636,1,0.08593642711639404,-0.02660191059112549,0.8864229,1,0.11357712745666504,0.0010387897491455078,-0.02660191059112549,False,0.48474926233291626,993.0,2.0650711059570312,0.06568413972854614,0.07806195318698883,0.0008987047476693988,0.0044948323629796505,0.07532593607902527,-0.03800508379936218,-0.0016116728074848652,0.7303946018218994,0.0,0.0,-0.007402168586850166,0.0
41250,2105,15095,58,1,40147,1865,14911,1,1.0,0.78522706,1.2963914,1,0.21477293968200684,0.3240743,0,0.6759257018566132,0.4611527621746063,True,0.42031896,0,0.5796810388565063,0.3649080991744995,True,0.83616287,1,0.16383713483810425,-0.05093580484390259,0.8636837,1,0.13631629943847656,-0.07845664024353027,-0.07845664024353027,False,0.4847095739841461,211.0,1.2963913679122925,0.06622741371393204,0.07875661551952362,0.0009261696832254529,0.004637286998331547,0.3357880711555481,0.03961686044931412,0.020272817462682724,-0.23915189504623413,0.0,0.0,0.02040758728981018,0.0
33643,1402,2669,52,1,32955,1269,2659,1,1.0,0.8510991,1.7432475,1,0.14890092611312866,0.39678264,0,0.603217363357544,0.4543164372444153,True,0.4075005,0,0.5924994945526123,0.44359856843948364,True,0.9748492,1,0.025150775909423828,-0.12375015020370483,0.9590172,1,0.04098278284072876,-0.1079181432723999,-0.12375015020370483,False,0.47984940946102145,187.0,1.7432475090026855,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,0.1531190127134323,0.0,0.02130289375782013,-0.43719959259033203,0.0,0.0,0.04391636326909065,0.0
33196,1393,7180,97,1,32510,1260,7144,1,1.0,0.8589554,1.806641,1,0.14104461669921875,0.40517646,0,0.5948235392570496,0.4537789225578308,True,0.31021005,0,0.6897899508476257,0.548745334148407,True,0.9595894,1,0.04041057825088501,-0.10063403844833374,0.95871526,1,0.04128473997116089,-0.09975987672805786,-0.10063403844833374,False,0.47954758405685427,766.0,1.8066409826278687,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.31996697187423706,0.0,0.014768657274544239,-0.29429471492767334,0.0,0.0,-0.006092045456171036,0.0
29628,1157,8074,"5,10",0,29063,1061,8032,2,0.0,0.26815596,-1.0039986,0,0.268155962228775,0.70549464,1,0.7054946422576904,0.4373386800289154,True,0.7477269,1,0.7477269172668457,0.4795709550380707,True,0.9675552,1,0.9675552248954773,0.6993992626667023,0.9163627,1,0.9163627028465271,0.6482067406177521,0.6482067406177521,True,0.4792940011620522,391.0,-1.0039986371994019,0.09749237447977066,0.09995483607053757,0.0009719174122437835,0.004907374270260334,0.09753802418708801,0.026873597875237465,0.01757376454770565,-2.0194859504699707,0.0,0.0,0.0013158852234482765,0.0
40949,2062,7963,82,1,39879,1832,7921,1,1.0,0.5998875,0.40499628,1,0.400112509727478,0.140645,0,0.8593550026416779,0.45924249291419983,True,0.13759753,0,0.862402468919754,0.462289959192276,True,0.7159345,1,0.28406548500061035,-0.11604702472686768,0.8316503,1,0.16834968328475952,-0.2317628264427185,-0.2317628264427185,False,0.4772391176223755,967.0,0.40499627590179443,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.27297502756118774,0.0,0.01529297698289156,-0.7694675326347351,0.0,0.0,-0.02798580378293991,0.0
10233,489,7275,51,1,10043,450,7239,1,1.0,0.78986055,1.3240849,1,0.2101394534111023,0.3426201,0,0.6573798954486847,0.4472404420375824,True,0.42924163,0,0.5707583725452423,0.36061891913414,True,0.5762977,1,0.42370229959487915,0.21356284618377686,0.9200629,1,0.07993710041046143,-0.13020235300064087,-0.13020235300064087,False,0.47093625843524933,827.0,1.3240848779678345,0.09665975719690323,0.09927704930305481,0.0009874386014416814,0.004629351664334536,0.07532593607902527,-0.03800508379936218,-0.0016116728074848652,-0.7366864681243896,0.0,0.0,-0.07179756462574005,0.0
30108,1214,13006,"5,8",1,29483,1099,12888,2,1.0,0.8311937,1.5941111,1,0.1688063144683838,0.40630448,0,0.5936955213546753,0.4248892068862915,True,0.45888397,0,0.5411160290241241,0.37230971455574036,True,0.7563583,1,0.2436416745185852,0.07483536005020142,0.7426053,1,0.2573946714401245,0.08858835697174072,0.07483536005020142,False,0.46982501745224003,811.0,1.5941110849380493,0.09749237447977066,0.09995483607053757,0.0009719174122437835,0.004907374270260334,0.2933366894721985,0.024656537920236588,0.02091323584318161,1.022731065750122,0.0,0.0,-0.0032467625569552183,0.0
2998,90,441,"22,51",1,2945,80,440,2,1.0,0.8140041,1.4762409,1,0.18599587678909302,0.39141095,0,0.6085890531539917,0.4225931763648987,True,0.44617435,0,0.5538256466388702,0.3678297698497772,True,0.833432,1,0.16656798124313354,-0.019427895545959473,0.78746384,1,0.21253615617752075,0.026540279388427734,-0.019427895545959473,False,0.46701330006122593,897.0,1.476240873336792,0.0670357346534729,0.0828440710902214,0.0009679567301645875,0.004377835430204868,-0.05438002943992615,-0.042409107089042664,0.005826939828693867,0.7513726353645325,0.0,0.0,0.009582065977156162,0.0
33194,1393,10734,97,1,32508,1260,10647,1,1.0,0.85563827,1.7795253,1,0.1443617343902588,0.415324,0,0.5846759974956512,0.44031426310539246,True,0.32051456,0,0.6794854402542114,0.5351237058639526,True,0.9587218,1,0.041278183460235596,-0.1030835509300232,0.9578215,1,0.04217851161956787,-0.10218322277069092,-0.1030835509300232,False,0.4659834110736847,764.0,1.7795252799987793,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.31996697187423706,0.0,0.014768657274544239,-0.4063860774040222,0.0,0.0,-0.006092045456171036,0.0
40916,2061,2385,"37,55",0,39846,1831,2376,2,0.0,0.16066936,-1.6532562,0,0.16066935658454895,0.58145165,1,0.5814516544342041,0.42078229784965515,True,0.49547923,0,0.4954792261123657,0.3348098695278168,False,0.92551494,1,0.9255149364471436,0.7648455798625946,0.87502134,1,0.8750213384628296,0.7143519818782806,0.7143519818782806,True,0.4659622171521187,934.0,-1.6532561779022217,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.37035536766052246,0.03132680803537369,0.01734214462339878,-2.9044265747070312,0.0,0.0,-0.004598197992891073,0.0
33355,1397,11455,9,1,32668,1264,11348,1,1.0,0.7427693,1.0604124,1,0.2572306990623474,0.29951507,0,0.7004849314689636,0.4432542324066162,True,0.41097558,0,0.5890244245529175,0.33179372549057007,True,0.96030116,1,0.03969883918762207,-0.21753185987472534,0.9624584,1,0.03754162788391113,-0.21968907117843628,-0.21968907117843628,False,0.4655373114347458,924.0,1.0604124069213867,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.38562601804733276,0.0337739959359169,0.024656817317008972,-0.8847876787185669,0.0,0.0,-0.008993321098387241,0.0
40554,2012,9924,98,1,39524,1788,9860,1,1.0,0.54819566,0.19338298,1,0.45180433988571167,0.102475405,0,0.8975245952606201,0.44572025537490845,True,0.3737506,0,0.6262494027614594,0.17444506287574768,True,0.9960233,1,0.003976702690124512,-0.44782763719558716,0.98630977,1,0.01369023323059082,-0.43811410665512085,-0.44782763719558716,False,0.4621661251783371,612.0,0.19338297843933105,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.287905216217041,0.0,0.02632562816143036,-1.8907123804092407,0.0,0.0,0.009646589867770672,0.0
2137,47,5702,13,1,2114,46,5675,1,1.0,0.8063029,1.4261643,1,0.19369709491729736,0.3694083,0,0.6305916905403137,0.43689459562301636,True,0.14807406,0,0.8519259393215179,0.6582288444042206,True,0.9054988,1,0.09450119733810425,-0.09919589757919312,0.8829844,1,0.11701560020446777,-0.07668149471282959,-0.09919589757919312,False,0.46108368277549744,66.0,1.4261642694473267,0.0670357346534729,0.0828440710902214,0.0009679567301645875,0.004377835430204868,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,0.20932483673095703,0.0,0.0,0.00041102810064330697,0.0
13005,537,6891,51,1,12807,498,6857,1,1.0,0.8121835,1.4642608,1,0.18781650066375732,0.37596413,0,0.6240358650684357,0.43621936440467834,True,0.4500757,0,0.5499243140220642,0.3621078133583069,True,0.8864285,1,0.11357152462005615,-0.07424497604370117,0.8682947,1,0.13170528411865234,-0.05611121654510498,-0.07424497604370117,False,0.4605848693847656,519.0,1.4642608165740967,0.08067210018634796,0.0888662040233612,0.0009476303239353001,0.0047837249003350735,0.07532593607902527,-0.03800508379936218,-0.0016116728074848652,-0.19502878189086914,0.0,0.0,-0.022692328318953514,0.0
12307,526,5731,2,0,12110,487,5703,1,0.0,0.1843589,-1.48709,0,0.1843588948249817,0.6181021,1,0.6181020736694336,0.4337431788444519,True,0.37841272,0,0.37841272354125977,0.19405382871627808,False,0.15113857,0,0.151138573884964,-0.0332203209400177,0.4595741,0,0.4595741033554077,0.275215208530426,-0.0332203209400177,False,0.4582124119997025,846.0,-1.487089991569519,0.06143348291516304,0.07836341857910156,0.0009309552842751145,0.004357624799013138,0.11310780048370361,0.0,0.01003615278750658,-1.4976379871368408,0.0,0.0,0.0005290108383633196,0.0
24592,810,634,48,1,24268,762,633,1,1.0,0.8730736,1.928412,1,0.12692642211914062,0.441936,0,0.5580640137195587,0.4311375916004181,True,0.4355142,0,0.5644857883453369,0.4375593662261963,True,0.92442626,1,0.07557374238967896,-0.05135267972946167,0.892036,1,0.10796397924423218,-0.018962442874908447,-0.05135267972946167,False,0.4573297989368439,716.0,1.9284119606018066,0.07239529490470886,0.0885491669178009,0.0009831456700339913,0.0042761280201375484,0.0038088858127593994,-0.05225143954157829,-0.006445647217333317,0.5738949775695801,0.0,0.0,-0.0014370611170306802,0.0
33537,1401,14358,12,1,32849,1268,14213,1,1.0,0.906754,2.2746296,1,0.0932459831237793,0.4786555,0,0.5213445127010345,0.42809852957725525,True,0.42426506,0,0.575734943151474,0.4824889600276947,True,0.9465972,1,0.05340278148651123,-0.039843201637268066,0.92212945,1,0.07787054777145386,-0.01537543535232544,-0.039843201637268066,False,0.4553011500835419,81.0,2.274629592895508,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,0.5851335525512695,0.0,0.0,-0.00029332409030757844,0.0
22204,667,236,81,0,21936,624,236,1,0.0,0.14715935,-1.7570566,0,0.14715935289859772,0.5756018,1,0.5756018161773682,0.42844246327877045,True,0.11229422,0,0.11229421943426132,-0.034865133464336395,False,0.5155483,1,0.5155482888221741,0.36838893592357635,0.4669336,0,0.46693360805511475,0.31977425515651703,0.31977425515651703,False,0.45402768269181254,432.0,-1.7570565938949585,0.0637149065732956,0.07561507821083069,0.0008600300061516464,0.004573405720293522,0.10735255479812622,0.0,0.007805482484400272,-2.7038331031799316,0.0,0.0,-0.0002739591582212597,0.0
27125,961,2474,51,1,26734,899,2465,1,1.0,0.70738184,0.88270223,1,0.29261815547943115,0.27483264,0,0.7251673638820648,0.43254920840263367,True,0.39008924,0,0.6099107563495636,0.31729260087013245,True,0.9520907,1,0.047909319400787354,-0.2447088360786438,0.8703459,1,0.12965410947799683,-0.16296404600143433,-0.2447088360786438,False,0.45377066373825076,110.0,0.8827022314071655,0.07748004794120789,0.0904618501663208,0.000977362971752882,0.004596512299031019,0.07532593607902527,-0.03800508379936218,-0.0016116728074848652,-0.7549553513526917,0.0,0.0,-0.05524540692567825,0.0
41069,2079,13607,12,1,39986,1845,13480,1,1.0,0.85998374,1.8151543,1,0.14001625776290894,0.43447992,0,0.5655200779438019,0.42550382018089294,True,0.47035813,0,0.52964186668396,0.389625608921051,True,0.9451679,1,0.0548321008682251,-0.08518415689468384,0.91637677,1,0.08362323045730591,-0.05639302730560303,-0.08518415689468384,False,0.4513033324480057,50.0,1.8151543140411377,0.06622741371393204,0.07875661551952362,0.0009261696832254529,0.004637286998331547,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,0.22120453417301178,0.0,0.0,-0.0008571409853175282,0.0
36172,1637,15222,12,1,35389,1476,15031,1,1.0,0.91822976,2.4185345,1,0.08177024126052856,0.4948376,0,0.505162388086319,0.4233921468257904,True,0.48981398,0,0.5101860165596008,0.42841577529907227,True,0.969636,1,0.03036397695541382,-0.051406264305114746,0.93165874,1,0.06834125518798828,-0.013428986072540283,-0.051406264305114746,False,0.45093903958797454,573.0,2.418534517288208,0.07231409847736359,0.08477415144443512,0.0009372938657179475,0.004661704413592815,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,0.5873773097991943,0.0,0.0,-0.000968481763266027,0.0
34168,1440,8553,51,1,33473,1305,8495,1,1.0,0.8121565,1.4640843,1,0.18784350156784058,0.3873274,0,0.6126725971698761,0.4248290956020355,True,0.590944,1,0.40905600786209106,0.2212125062942505,False,0.98777175,1,0.012228250503540039,-0.17561525106430054,0.961301,1,0.03869897127151489,-0.14914453029632568,-0.17561525106430054,False,0.4491937905550003,705.0,1.464084267616272,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,0.07532593607902527,-0.03800508379936218,-0.0016116728074848652,-0.515113115310669,0.0,0.0,-0.008618403226137161,0.0
46694,2437,5230,13,1,45257,2124,5206,1,1.0,0.8976414,2.171289,1,0.10235857963562012,0.477451,0,0.5225490033626556,0.4201904237270355,True,0.2290456,0,0.7709544003009796,0.6685958206653595,True,0.9856871,1,0.014312922954559326,-0.08804565668106079,0.97779614,1,0.02220386266708374,-0.08015471696853638,-0.08804565668106079,False,0.4471196663379669,201.0,2.1712889671325684,0.06316588819026947,0.0805618166923523,0.0009500005398876965,0.0047437031753361225,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.18668369948863983,0.0,0.0,0.001390922931022942,0.0
