raw_row_id,stu_id,exer_id,cpt_seq,label,eval_row_id,mapped_student_id,mapped_exercise_id,q_count,label_eval,full_prob,full_logit,full_pred,full_abs_error,no_A_prob,no_A_pred,no_A_abs_error,a_gain,a_rescue,no_E_prob,no_E_pred,no_E_abs_error,e_gain,e_rescue,selection_score,detail_pos,full_logit_detail,query_row_posterior_kl,query_row_posterior_delta_abs,query_row_personal_message_delta,query_row_global_readout_delta,roadmap_macro_logit,roadmap_item_logit,roadmap_sequence_logit,tutor_local_navigation_logit,tutor_route_mastery_logit,tutor_route_recent_logit,tutor_student_readiness_logit,tutor_gap_penalty_logit
33196,1393,7180,97,1,32510,1260,7144,1,1.0,0.8589554,1.806641,1,0.14104461669921875,0.40517646,0,0.5948235392570496,0.4537789225578308,True,0.31021005,0,0.6897899508476257,0.548745334148407,True,0.5745139956474304,766.0,1.8066409826278687,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.31996697187423706,0.0,0.014768657274544239,-0.29429471492767334,0.0,0.0,-0.006092045456171036,0.0
41336,2109,1541,80,1,40230,1868,1535,1,1.0,0.8152699,1.4846234,1,0.18473011255264282,0.46646008,0,0.5335399210453033,0.3488098084926605,True,0.2680362,0,0.7319638133049011,0.5472337007522583,True,0.571691797375679,294.0,1.4846234321594238,0.06622741371393204,0.07875661551952362,0.0009261696832254529,0.004637286998331547,0.11546844244003296,-0.03757413104176521,0.017532188445329666,-0.5992016792297363,0.0,0.0,0.0013096064794808626,0.0
30831,1236,202,53,1,30203,1121,202,1,1.0,0.7432622,1.0629935,1,0.2567378282546997,0.4170221,0,0.5829778909683228,0.32624006271362305,True,0.19496813,0,0.8050318658351898,0.5482940375804901,True,0.5705919027328491,507.0,1.0629935264587402,0.0661398321390152,0.0820954442024231,0.0009315940551459789,0.0047149513848125935,0.45158201456069946,0.0,0.026771901175379753,-0.6694319248199463,0.0,0.0,-0.023494038730859756,0.0
40881,2059,14485,58,1,39811,1829,14339,1,1.0,0.6591466,0.6594936,1,0.34085339307785034,0.11219239,0,0.8878076076507568,0.5469542145729065,True,0.11633515,0,0.8836648464202881,0.5428114533424377,True,0.5625858515501022,899.0,0.659493625164032,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.3357880711555481,0.03961686044931412,0.020272817462682724,-0.7292732000350952,0.0,0.0,0.04045379161834717,0.0
3667,105,207,58,0,3608,94,207,1,0.0,0.21169461,-1.3147409,0,0.2116946130990982,0.550288,1,0.5502880215644836,0.33859340846538544,True,0.7502387,1,0.7502387166023254,0.5385441035032272,True,0.5621932651102542,536.0,-1.3147408962249756,0.06768327951431274,0.08296233415603638,0.0009573355782777071,0.004377668257802725,0.3357880711555481,0.03961686044931412,0.020272817462682724,-1.5343862771987915,0.0,0.0,-0.00459481542930007,0.0
29639,1157,5014,44,1,29074,1061,4992,1,1.0,0.82892036,1.577995,1,0.1710796356201172,0.6398935,1,0.36010652780532837,0.18902689218521118,False,0.29274824,0,0.7072517573833466,0.5361721217632294,True,0.5610397326946258,402.0,1.5779949426651,0.09749237447977066,0.09995483607053757,0.0009719174122437835,0.004907374270260334,0.11600907146930695,-0.03237522765994072,0.022206882014870644,0.2143137902021408,0.0,0.0,0.006693154573440552,0.0
33194,1393,10734,97,1,32508,1260,10647,1,1.0,0.85563827,1.7795253,1,0.1443617343902588,0.415324,0,0.5846759974956512,0.44031426310539246,True,0.32051456,0,0.6794854402542114,0.5351237058639526,True,0.5607928538322449,764.0,1.7795252799987793,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.31996697187423706,0.0,0.014768657274544239,-0.4063860774040222,0.0,0.0,-0.006092045456171036,0.0
33197,1393,5224,12,1,32511,1260,5200,1,1.0,0.71132857,0.90184534,1,0.28867143392562866,0.28597668,0,0.7140233218669891,0.4253518879413605,True,0.17291549,0,0.8270845115184784,0.5384130775928497,True,0.5597529345750809,767.0,0.9018453359603882,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,-1.0132259130477905,0.0,0.0,-0.0017339829355478287,0.0
49489,2463,6986,13,1,48042,2150,6952,1,1.0,0.9659277,3.344604,1,0.034072279930114746,0.69231224,1,0.30768775939941406,0.2736154794692993,False,0.44095677,0,0.5590432286262512,0.5249709486961365,True,0.553948780298233,938.0,3.344604015350342,0.06483687460422516,0.08157513290643692,0.0009513451950624585,0.004712330177426338,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,1.1688706874847412,0.0,0.0,-0.0003878372081089765,0.0
49011,2458,8113,13,1,47568,2145,8071,1,1.0,0.8109675,1.4563091,1,0.18903249502182007,0.47622868,0,0.5237713158130646,0.3347388207912445,True,0.28301227,0,0.7169877290725708,0.5279552340507507,True,0.5522842592000962,464.0,1.4563090801239014,0.06483687460422516,0.08157513290643692,0.0009513451950624585,0.004712330177426338,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.6823137998580933,0.0,0.0,0.0006093692500144243,0.0
22770,708,5229,13,1,22497,664,5205,1,1.0,0.89049435,2.0958004,1,0.10950565338134766,0.6544775,1,0.34552252292633057,0.2360168695449829,False,0.37857068,0,0.6214293241500854,0.5119236707687378,True,0.5386385011672974,993.0,2.0958003997802734,0.0637149065732956,0.07561507821083069,0.0008600300061516464,0.004573405720293522,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.1855444759130478,0.0,0.0,0.00016764254542067647,0.0
18684,607,9386,103,1,18451,566,9324,1,1.0,0.8908959,2.0999253,1,0.10910409688949585,0.7008732,1,0.2991268038749695,0.19002270698547363,False,0.37919754,0,0.6208024621009827,0.5116983652114868,True,0.5384252423048019,19.0,2.0999252796173096,0.06407420337200165,0.08067664504051208,0.0009389349143020809,0.004593672696501017,0.17830750346183777,0.0,0.007702613715082407,0.34711968898773193,0.0,0.0,0.005454157944768667,0.0
22746,705,6986,13,1,22473,661,6952,1,1.0,0.94364333,2.8180475,1,0.05635666847229004,0.5936652,1,0.4063348174095154,0.34997814893722534,False,0.4342008,0,0.565799206495285,0.509442538022995,True,0.5377518379688263,969.0,2.818047523498535,0.0637149065732956,0.07561507821083069,0.0008600300061516464,0.004573405720293522,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,0.08901380002498627,0.0,0.0,0.00017406864208169281,0.0
4702,130,7715,"1,24,44",1,4630,118,7675,3,1.0,0.83825934,1.6453333,1,0.16174066066741943,0.3516855,0,0.648314505815506,0.48657384514808655,True,0.32704693,0,0.6729530692100525,0.5112124085426331,True,0.5363601887226105,534.0,1.6453332901000977,0.0814325362443924,0.09073988348245621,0.0009601791389286518,0.004653887823224068,-0.04411055147647858,-0.03812947869300842,0.0047225868329405785,-1.0836994647979736,0.0,0.0,0.008048580028116703,0.0
42466,2274,7395,97,1,41249,2001,7357,1,1.0,0.89252913,2.1168394,1,0.10747087001800537,0.50365716,1,0.49634283781051636,0.388871967792511,False,0.38490507,0,0.615094929933548,0.5076240599155426,True,0.5343999338150024,289.0,2.1168394088745117,0.06800450384616852,0.0808601826429367,0.0009331831824965775,0.004615383688360453,0.31996697187423706,0.0,0.014768657274544239,0.6164061427116394,0.0,0.0,-0.00038003353984095156,0.0
4663,130,2256,48,1,4592,118,2249,1,1.0,0.64550537,0.5993402,1,0.3544946312904358,0.12329669,0,0.8767033070325851,0.5222086757421494,True,0.1330343,0,0.8669656962156296,0.5124710649251938,True,0.5318362259864807,496.0,0.5993402004241943,0.0814325362443924,0.09073988348245621,0.0009601791389286518,0.004653887823224068,0.0038088858127593994,-0.05225143954157829,-0.006445647217333317,-1.4724295139312744,0.0,0.0,0.020393934100866318,0.0
34415,1466,380,12,1,33706,1327,380,1,1.0,0.68272,0.7663002,1,0.31727999448776245,0.31318542,0,0.6868145763874054,0.36953458189964294,True,0.17362896,0,0.826371043920517,0.5090910494327545,True,0.5295726495981217,938.0,0.7663002014160156,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,-0.8270753026008606,0.0,0.0,-0.0023941758554428816,0.0
17463,599,5551,13,1,17234,558,5525,1,1.0,0.841617,1.6703088,1,0.15838301181793213,0.5436565,1,0.45634347200393677,0.29796046018600464,False,0.33902568,0,0.6609743237495422,0.5025913119316101,True,0.5278398215770721,850.0,1.6703088283538818,0.06886047124862671,0.08392138034105301,0.0009554334683343768,0.00465427478775382,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.4821351170539856,0.0,0.0,0.00028494265279732645,0.0
34518,1475,1541,80,1,33800,1333,1535,1,1.0,0.78614014,1.3018141,1,0.21385985612869263,0.4384114,0,0.5615885853767395,0.3477287292480469,True,0.28195205,0,0.7180479466915131,0.5041880905628204,True,0.5277722948789596,8.0,1.301814079284668,0.08393999189138412,0.09417983889579773,0.0009792149066925049,0.004697990603744984,0.11546844244003296,-0.03757413104176521,0.017532188445329666,-1.7736623287200928,0.0,0.0,0.0012038192944601178,0.0
6997,279,2315,20,1,6858,247,2307,1,1.0,0.78886247,1.3180821,1,0.2111375331878662,0.49764708,0,0.5023529231548309,0.2912153899669647,True,0.28570318,0,0.714296817779541,0.5031592845916748,True,0.5268251585960388,714.0,1.3180820941925049,0.05752991512417793,0.08026370406150818,0.000941227248404175,0.004619909450411797,0.08553604781627655,-0.06860237568616867,0.020049847662448883,-1.1311101913452148,0.0,0.0,-0.0016052782302722335,0.0
23347,755,15296,13,1,23053,709,15098,1,1.0,0.831646,1.5973381,1,0.16835397481918335,0.42019945,0,0.579800546169281,0.41144657135009766,True,0.33118734,0,0.6688126623630524,0.500458687543869,True,0.5254080682992935,525.0,1.597338080406189,0.06568413972854614,0.07806195318698883,0.0008987047476693988,0.0044948323629796505,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.6571637392044067,0.0,0.0,0.0007590718450956047,0.0
17762,601,14441,12,1,17533,560,14296,1,1.0,0.8914731,2.1058774,1,0.10852688550949097,0.49560568,0,0.5043943226337433,0.3958674371242523,True,0.40303642,0,0.5969635844230652,0.4884366989135742,True,0.5151808923482895,125.0,2.10587739944458,0.0684746578335762,0.0841505229473114,0.0009557458688504994,0.00469803623855114,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,-0.007086500525474548,0.0,0.0,-0.0008706871885806322,0.0
49597,2464,5648,86,1,48150,2151,5622,1,1.0,0.80616033,1.4252516,1,0.1938396692276001,0.34090602,0,0.659093976020813,0.4652543067932129,True,0.31517664,0,0.6848233640193939,0.4909836947917938,True,0.5151685047149658,22.0,1.4252516031265259,0.06248331442475319,0.07959713786840439,0.0009304691920988262,0.00467988895252347,0.25837472081184387,0.0,0.01106035616248846,-0.14276543259620667,0.0,0.0,0.0004713152884505689,0.0
36347,1643,16510,13,1,35542,1482,16148,1,1.0,0.933251,2.6377351,1,0.0667489767074585,0.5430379,1,0.45696210861206055,0.39021313190460205,False,0.4494494,0,0.5505506098270416,0.48380163311958313,True,0.5117991638183593,726.0,2.63773512840271,0.07231409847736359,0.08477415144443512,0.0009372938657179475,0.004661704413592815,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,0.17623373866081238,0.0,0.0,3.778933751164004e-05,0.0
4686,130,1428,48,1,4615,118,1422,1,1.0,0.663031,0.67683077,1,0.3369690179824829,0.16540414,0,0.8345958590507507,0.4976268410682678,True,0.17147155,0,0.8285284489393234,0.4915594309568405,True,0.511450360417366,519.0,0.6768307685852051,0.0814325362443924,0.09073988348245621,0.0009601791389286518,0.004653887823224068,0.0038088858127593994,-0.05225143954157829,-0.006445647217333317,-1.2824362516403198,0.0,0.0,0.020393934100866318,0.0
33537,1401,14358,12,1,32849,1268,14213,1,1.0,0.906754,2.2746296,1,0.0932459831237793,0.4786555,0,0.5213445127010345,0.42809852957725525,True,0.42426506,0,0.575734943151474,0.4824889600276947,True,0.5096915805339813,81.0,2.274629592895508,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,0.5851335525512695,0.0,0.0,-0.00029332409030757844,0.0
32199,1306,202,53,1,31552,1185,202,1,1.0,0.677993,0.7445635,1,0.3220070004463196,0.4317184,0,0.5682815909385681,0.24627459049224854,True,0.19097772,0,0.8090222775936127,0.4870152771472931,True,0.5073550671339035,832.0,0.7445635199546814,0.06456978619098663,0.08165393769741058,0.0009246870176866651,0.00457594683393836,0.45158201456069946,0.0,0.026771901175379753,-0.22223389148712158,0.0,0.0,-0.009902620688080788,0.0
36334,1642,16510,13,1,35529,1481,16148,1,1.0,0.85675734,1.7886146,1,0.14324265718460083,0.45745128,0,0.5425487160682678,0.399306058883667,True,0.38033858,0,0.619661420583725,0.47641876339912415,True,0.5021214836835861,713.0,1.7886146306991577,0.07231409847736359,0.08477415144443512,0.0009372938657179475,0.004661704413592815,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,0.04233798384666443,0.0,0.0,0.00016530149150639772,0.0
36777,1658,16094,13,1,35952,1497,15788,1,1.0,0.8362387,1.6305044,1,0.16376131772994995,0.43372995,0,0.5662700533866882,0.4025087356567383,True,0.3594824,0,0.6405175924301147,0.4767562747001648,True,0.5018434351682663,112.0,1.6305043697357178,0.06864206492900848,0.08536732196807861,0.0009828265756368637,0.0046773310750722885,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.09307889640331268,0.0,0.0,0.0003428035997785628,0.0
29628,1157,8074,"5,10",0,29063,1061,8032,2,0.0,0.26815596,-1.0039986,0,0.268155962228775,0.70549464,1,0.7054946422576904,0.4373386800289154,True,0.7477269,1,0.7477269172668457,0.4795709550380707,True,0.5015262761712074,391.0,-1.0039986371994019,0.09749237447977066,0.09995483607053757,0.0009719174122437835,0.004907374270260334,0.09753802418708801,0.026873597875237465,0.01757376454770565,-2.0194859504699707,0.0,0.0,0.0013158852234482765,0.0
42050,2226,3393,82,1,40860,1960,3380,1,1.0,0.76723814,1.1927812,1,0.23276185989379883,0.597858,1,0.4021419882774353,0.16938012838363647,False,0.290775,0,0.7092249989509583,0.4764631390571594,True,0.49948028326034544,924.0,1.1927812099456787,0.06622741371393204,0.07875661551952362,0.0009261696832254529,0.004637286998331547,0.27297502756118774,0.0,0.01529297698289156,0.0554487407207489,0.0,0.0,-0.017343508079648018,0.0
34562,1475,2171,80,1,33844,1333,2165,1,1.0,0.7653347,1.182153,1,0.23466527462005615,0.43045247,0,0.5695475339889526,0.3348822593688965,True,0.28992394,0,0.7100760638713837,0.4754107892513275,True,0.49837083101272583,52.0,1.1821529865264893,0.08393999189138412,0.09417983889579773,0.0009792149066925049,0.004697990603744984,0.11546844244003296,-0.03757413104176521,0.017532188445329666,-1.6752153635025024,0.0,0.0,0.0012038192944601178,0.0
22934,732,6596,13,1,22661,688,6562,1,1.0,0.87281305,1.9260638,1,0.12718695402145386,0.6019969,1,0.39800310134887695,0.2708161473274231,False,0.40427065,0,0.5957293510437012,0.4685423970222473,True,0.4947267884016037,133.0,1.9260637760162354,0.06568413972854614,0.07806195318698883,0.0008987047476693988,0.0044948323629796505,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,0.26506292819976807,0.0,0.0,-6.544964708155021e-05,0.0
33630,1402,13291,12,1,32942,1269,13171,1,1.0,0.6794579,0.751282,1,0.3205420970916748,0.30104765,0,0.6989523470401764,0.3784102499485016,True,0.2068121,0,0.7931879013776779,0.4726458042860031,True,0.4930295413732529,174.0,0.7512819766998291,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,-1.3742344379425049,0.0,0.0,-0.0018516498384997249,0.0
22932,732,12394,13,1,22659,688,12283,1,1.0,0.89921755,2.1885607,1,0.10078245401382446,0.64704764,1,0.35295236110687256,0.2521699070930481,False,0.43447244,0,0.5655275583267212,0.46474510431289673,True,0.491721630692482,131.0,2.188560724258423,0.06568413972854614,0.07806195318698883,0.0008987047476693988,0.0044948323629796505,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,0.33397024869918823,0.0,0.0,-6.544964708155021e-05,0.0
10227,489,7716,"1,24,44",1,10037,450,7676,3,1.0,0.6906435,0.8031292,1,0.3093565106391907,0.34806576,0,0.6519342362880707,0.34257772564888,True,0.22304735,0,0.7769526541233063,0.4675961434841156,True,0.4883154481649399,821.0,0.8031291961669922,0.09665975719690323,0.09927704930305481,0.0009874386014416814,0.004629351664334536,-0.04411055147647858,-0.03812947869300842,0.0047225868329405785,-1.4079617261886597,0.0,0.0,0.0030856546945869923,0.0
49698,2464,12504,95,1,48251,2151,12392,1,1.0,0.93248916,2.6255689,1,0.06751084327697754,0.61883676,1,0.38116323947906494,0.3136523962020874,False,0.47251976,0,0.5274802446365356,0.4599694013595581,True,0.4879440760612488,123.0,2.6255688667297363,0.06248331442475319,0.07959713786840439,0.0009304691920988262,0.00467988895252347,0.1514672040939331,0.0,0.009302850812673569,0.7724177837371826,0.0,0.0,-0.008866967633366585,0.0
40781,2046,7180,97,1,39715,1817,7144,1,1.0,0.6146537,0.46691656,1,0.38534629344940186,0.35447907,0,0.6455209255218506,0.26017463207244873,True,0.14826818,0,0.8517318218946457,0.46638552844524384,True,0.48482513964176177,803.0,0.466916561126709,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.31996697187423706,0.0,0.014768657274544239,-0.09276390075683594,0.0,0.0,-0.0024114542175084352,0.0
52320,2490,275,97,0,50862,2177,275,1,0.0,0.26131862,-1.0391262,0,0.2613186240196228,0.63753927,1,0.637539267539978,0.3762206435203552,True,0.72397596,1,0.7239759564399719,0.4626573324203491,True,0.4848177736997604,686.0,-1.0391261577606201,0.06473788619041443,0.08118535578250885,0.0009451454388909042,0.0042952061630785465,0.31996697187423706,0.0,0.014768657274544239,-1.1922175884246826,0.0,0.0,0.002481187926605344,0.0
36760,1657,15970,13,1,35937,1496,15681,1,1.0,0.83427745,1.6162508,1,0.1657225489616394,0.5000433,1,0.49995672702789307,0.33423417806625366,False,0.3749557,0,0.6250442862510681,0.4593217372894287,True,0.4843500608205795,97.0,1.61625075340271,0.06864206492900848,0.08536732196807861,0.0009828265756368637,0.0046773310750722885,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.11507008969783783,0.0,0.0,5.4783671657787636e-05,0.0
37331,1698,2095,7,1,36493,1534,2089,1,1.0,0.76645005,1.1883736,1,0.23354995250701904,0.44767702,0,0.5523229837417603,0.3187730312347412,True,0.305711,0,0.6942889988422394,0.46073904633522034,True,0.4837325477600098,653.0,1.1883735656738281,0.06864206492900848,0.08536732196807861,0.0009828265756368637,0.0046773310750722885,-0.10302042216062546,-0.02115754596889019,0.02067607268691063,-1.512642741203308,0.0,0.0,-0.07144466042518616,0.0
41801,2184,15966,13,1,40635,1926,15677,1,1.0,0.74420583,1.0679445,1,0.2557941675186157,0.37013513,0,0.6298648715019226,0.3740707039833069,True,0.28599545,0,0.7140045464038849,0.45821037888526917,True,0.48053655385971067,699.0,1.0679445266723633,0.06622741371393204,0.07875661551952362,0.0009261696832254529,0.004637286998331547,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.8749169111251831,0.0,0.0,0.0002557228144723922,0.0
40949,2062,7963,82,1,39879,1832,7921,1,1.0,0.5998875,0.40499628,1,0.400112509727478,0.140645,0,0.8593550026416779,0.45924249291419983,True,0.13759753,0,0.862402468919754,0.462289959192276,True,0.48028658390045165,967.0,0.40499627590179443,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.27297502756118774,0.0,0.01529297698289156,-0.7694675326347351,0.0,0.0,-0.02798580378293991,0.0
4671,130,8500,"1,24,44",1,4600,118,8443,3,1.0,0.759288,1.1487801,1,0.2407119870185852,0.30515513,0,0.6948448717594147,0.45413288474082947,True,0.30191958,0,0.6980804204940796,0.4573684334754944,True,0.4801470738649368,504.0,1.148780107498169,0.0814325362443924,0.09073988348245621,0.0009601791389286518,0.004653887823224068,-0.04411055147647858,-0.03812947869300842,0.0047225868329405785,-1.2806041240692139,0.0,0.0,0.008048580028116703,0.0
51441,2481,9596,"3,121",0,49989,2168,9534,2,0.0,0.28089958,-0.94000375,0,0.2808995842933655,0.6498441,1,0.6498441100120544,0.36894452571868896,True,0.7371521,1,0.737152099609375,0.4562525153160095,True,0.47782552778720855,837.0,-0.9400037527084351,0.06337235867977142,0.07970108091831207,0.0009304739651270211,0.004354481119662523,-0.023984774947166443,-0.017791226506233215,0.016234828159213066,-1.1808195114135742,0.0,0.0,-0.0020085745491087437,0.0
41889,2196,16562,13,1,40720,1937,16197,1,1.0,0.7742037,1.2322017,1,0.22579628229141235,0.40159753,0,0.5984024703502655,0.37260618805885315,True,0.32126158,0,0.6787384152412415,0.4529421329498291,True,0.47616824448108674,784.0,1.2322016954421997,0.06622741371393204,0.07875661551952362,0.0009261696832254529,0.004637286998331547,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-1.2162058353424072,0.0,0.0,0.00035725795896723866,0.0
9770,455,5934,"1,24,31",1,9581,416,5904,3,1.0,0.7865785,1.3044236,1,0.2134215235710144,0.39582017,0,0.6041798293590546,0.39075830578804016,True,0.33413002,0,0.6658699810504913,0.45244845747947693,True,0.4760458117723465,365.0,1.3044235706329346,0.09665975719690323,0.09927704930305481,0.0009874386014416814,0.004629351664334536,-0.13460439443588257,-0.042379219084978104,-0.004229493904858828,-0.036788418889045715,0.0,0.0,-0.00041685299947857857,0.0
20563,624,8720,"12,13",0,20323,583,8661,2,0.0,0.11619212,-2.0289948,0,0.11619211733341217,0.38525936,0,0.38525936007499695,0.2690672427415848,False,0.5643415,1,0.5643414855003357,0.4481493681669235,True,0.47466360464692114,867.0,-2.0289947986602783,0.0631941556930542,0.07961639761924744,0.0009310681489296257,0.004329904913902283,-0.30242225527763367,-0.061047907918691635,0.0073397536762058735,-2.220301389694214,0.0,0.0,0.0013661470729857683,0.0
10213,489,6323,"1,24,44",1,10023,450,6292,3,1.0,0.81787246,1.5019991,1,0.18212753534317017,0.44289985,0,0.5571001470088959,0.3749726116657257,True,0.36883768,0,0.6311623156070709,0.44903478026390076,True,0.4735709542036057,807.0,1.5019991397857666,0.09665975719690323,0.09927704930305481,0.0009874386014416814,0.004629351664334536,-0.04411055147647858,-0.03812947869300842,0.0047225868329405785,-1.3408507108688354,0.0,0.0,0.0030856546945869923,0.0
